Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Tam Tam,36,75,0,1,1,2,0,2,1,1,1,3,1,1,0,41326,8fb4914b7fc21380f6e6b60494e6f9e0,0,"TamTam was abandoned by his owner. Reason - Unclear. Age - Not Sure. TamTam is a lovely and friendly dog.Gets along well with people. He is looking for a caring and fully committed person he can rely on. Requirements: -Must agree to bring him for yearly vaccination. -He needs to be neuter. -Must provide him regular nutritious and balanced meals. -Must have time to spend with him. -Do not caged or leashed him unless it is necessary. -Allow for home visits.. RM of adoption fees include vaccination, neutering and deworming. please sorry for all the request , it is just to make sure that he do fall in the hands of a very caring person that can show him love and care. Please email me at if you are interested. No breeder.",7d25ac957,2,0
1,Tara,3,141,0,2,1,0,0,3,1,1,1,3,1,1,0,41326,ab093fa26cd662cec5d22c2552e3e112,0,"No pictures yet, will get some soon! Tara was a stray puppy my mother almost ran over. She took the little girl in and nursed her to full health. Unfortunately 'full health' meant that Tara had so much energy! Something my mom can't really cope with as her schedule is very demanding at this time. Tara responds well to her name and is always up for play time! So far she loves chewing, like all puppies do, and she loves playing tug of war. She is very smart! She knows how to hang around the house and not run around willy nilly, though this may change when she grows up. She is actually obeying commands like 'sit' and can definitely be trained in the future. We just don't have the time to do it properly :( She does like trying to bite you though, but this shouldn't put you off because it only means she wants to play! We are still in the process of trying to stop her from biting, and the best way would be to get a good home that will tire her out in better ways.",79e510cb9,0,0
1,Tarzan,108,20,0,1,1,2,7,2,2,1,2,2,1,1,0,41401,954ffd4f5f5f6d723f68e1e441af1ecc,0,"I rescued him from a irresponsible owner who no longer care for this dog last year. I have kept him myself for 10 months, and all of his old problem is gone. (Old problem: thin fur, flea problems, shaky leg) He is quite old and his eyes need extra care, need to drop eyes mo for it's eye every few days. No heavy exercise on him, normally a daily walk of around m can make him happy and quiet for a day. Adopter will wil be given all of it's tools, including: (Dog crate, nail clipper, Furminator fur comb, dog leash, collar, and bowl) I will personally give you a bag of free 12kg Pro Plan lamb and rice formula kibbles that can last him around 2 months. The reason I put him up for adoption: I have told my family that I will only temporary rescued him and will put up for adoption, being that we are living in a condominium, it took me some effort to convince the management to let me keep him for a while. For now, it's been 10 months, since he is in good shape now, it's time for me to let go.",c31f3d3f3,4,0
1,Teabag,36,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,ec3aebb6c4dc6eba58726fbd7184c481,0,"Teabag is a very, very lovable dog who was dumped by her family as they moved overseas and left her behind. She has gorgeous eyes and beautiful markings. Although she is 3 years old, she is still playful and loves attention. She is friendly with people and also other dogs. Currently she is fostered by a vet (At Damansara), and waiting to be adopted. There is no adoption fee. Would really love to see her get adopted :) I can't have her (although I really want to) as I already have a dog (that requires lots of attention hehe)and there is no space for her. PSS: SHE HAS BEEN ADOPTED!!! HURRAY!!! Hope she does well in her new home :D",8e372fc09,1,0
1,Teddy,24,179,0,1,2,3,0,1,1,1,1,1,1,1,350,41401,10198400c2ea1a1256867d15dd84d805,0,"He's actually a 2 year old toy poodle, so he's very small in size.he was initially bought from a pet store for thousands of ringgit. He was given to me at only 6 months because his owner decided he wasn't ready to have a dog, and has been living with me ever since. He's such a good dog, never barks so quite suitable for those living in apartments/condos. He's very children friendly, doesn't even bite, and enjoys cuddles a bit too much. I will be going off to college in about a week or two and unfortunately I have to give him away as there is just nobody at home to take care of him. Hoping to find a nice family teddy can be a part of, because he is still my baby and I'm very very sad to be giving him away.",418a25e6b,3,0
1,Teddy,24,205,0,1,1,2,7,2,3,1,1,1,1,1,0,41326,ca099ba6221b7a1518c11348b3159e88,0,There is no adoption fees but whoever who would like to adopt him have to bare the neutering and vaccination fees and of course provide him with a good home.,c9d8b22d0,1,0
1,Teddy,3,207,0,1,1,2,0,1,3,1,1,3,1,1,750,41326,d03a75a35edc98d0c4eaab6cc0157d0b,0,"he is the best breed of the so you can train him easily. He is very playful.toilet, sit, come and jump trained. Moreover, his color will change to silver color when he grown. I don't have enough time to care him. He deserve to have a good family.",c30dd6e9a,2,0
1,Teddy (miniature Schnauzer),3,195,0,1,6,7,0,1,2,1,1,2,1,1,0,41336,1abdc779d1921144884430378ea8c408,0,Thank you for all who have contacted us. We found a good home with big space and a playmate for Teddy nearby our home. We get to visit him during the weekends.,3b0b2a86a,5,0
1,Tennis,10,109,0,1,5,0,0,3,1,1,1,2,1,1,0,41401,7abebb25ee29f6d01a5fdae400cfbbab,0,#NAME?,06bf9e676,1,0
1,Tikkany,14,206,0,2,1,7,0,3,1,1,1,2,1,1,0,41332,8f1e5f1d47be80f6b2cba435dd3866cc,0,Very energetic and excited type of dog.look fierce but very kind at heart.suitable for those who are willing and have the time to bring her out for a walk to release her accumulated energy :),fffd9b5a8,1,0
1,Toby,9,179,0,1,2,0,0,1,2,1,1,2,1,1,0,41326,0e65a231ac5f022f670eb7a206431c58,0,"A 9 month old toy poodle (male and brown colour) is available for adoption. No payment needed, just lots of TLC for puppy. Professional trained (with training dvd), active and intelligent. Puppy comes with crates and toys. Location in Klang valley. Please give me a call.",7c82670f8,3,0
1,Tom,36,78,0,1,1,2,0,3,1,1,1,2,1,1,150,41326,cd7ec4dbc80a76b01e2d3413da3154de,0,"3years old Doberman Pincher for adoption. Microchip implanted. Ear cropped. He is an active and playful dog loves people and get along well with other dogs. Prefer adopter with garden for him to run as he requires lots of exercise. If you are interested in adopting him, please contact Geno: Location: Klang, Selangor",98e1a3f01,1,0
1,Tommy,32,178,0,1,2,4,0,2,2,1,1,1,1,1,0,41326,47a1ffd4d2f41655d901c990d7b0dfd5,0,Lovely Tommy^^,14084c784,2,0
1,Toni,14,128,0,2,2,7,0,1,1,1,1,2,1,1,50,41326,2733b537308a461d6c9ee737ae7dafaa,0,"Hi. I do no have time to spend with my dog, so i think that it will be best if she finds a home where she'll have the attention she needs. She's active & healthy. Monthly given her Heartgard to prevent any worm heart infection.",a0fb13b2e,1,0
1,To-To,24,141,0,1,1,7,0,3,2,1,1,2,1,1,0,41326,73f3774530fb75bef2f892b6c165be64,0,toto is a healthy and playful dog. He is a mix breed from labrador and local dog. He need a rightful owner as the current owner is unable to look after due to old age. I hope the adopter may put in sincerity because toto will bring a lot of joy and happiness.,7b8924342,2,0
1,Trenny 2007,48,189,0,2,1,2,3,3,2,1,1,2,1,1,0,41330,a97115311625c30d514bd1a0f8f2d39d,0,Trenny (MKA registed) was adopted in Jun from Mr. Shankar my old school mate. She bited and damaged the new imported Luxus car (front and rear bumper sensors) on the 1st night. All her bad movement was captured on CCTV ha! ha! ha! My dear friend Shankar have to paid RM+ for the bumpers and Electronic Sensors Board not including Custom TAX have to direct part order from Japan and waited for 3 weeks long to reached Malaysia. Ha! Ha! Ha! WHAT A GOOD LAUGH,0bc3f09be,1,0
1,Truffle,96,109,0,2,3,0,0,3,2,1,1,1,1,1,0,41401,4805fc2d710a7b2b7610f24373e9ca41,0,Truffle is in very healthy condition. A gentle giant who will give you a big bear hug. Love to be around human. We have to give her up for adoption due to relocation. Definitely love walking the owner and car rides. Current weight is 30kg.,c32ecd5bf,4,0
1,Truffles,36,83,0,2,2,0,0,1,2,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,"This dog was found and owner still on lookout. Very sticky to humans and loves attention and the indoors.Intelligent and gentle. vet checked, healthy and ready for adoption by the 28th June",f677061e8,10,0
1,Valentine Cocker Spaniel,24,69,0,2,2,5,0,1,2,1,1,1,1,1,0,41401,8905804726a5144bb179e0ed6899a7b1,0,"We have taken care of Valentine since she was a pup. However, now we do not have to time to care for her as we travel very often. She is very healthy and intelligent.",623138a05,6,0
1,Veera,36,141,0,1,4,0,0,3,2,1,1,2,1,1,0,41326,121610e859cb11d0c9706feee21fcf5a,0,"Hey guys, This is Veera and he is a 3 year old Labrador Retriever. He is currently looking for a forever home. I took him in thinking i had time for him but unfortunately i dont. He is young, very hyper and so full of life. I am looking for someone who is capable of handling hyper dogs and who wouldn't tie him up. He has moved to 2 homes and i hope he finds a permanent and loving home.Please note that if you adopt him, i will check up on him from time to time to see if he's ok. Do contact me at. Breeders stay away!",30aa1059a,3,0
1,Vespa,60,179,0,2,5,0,0,1,1,1,1,3,1,1,0,41326,a59e555af0a67915a10890cea5b5862f,0,"Found her wondering around the shoplot streets of USJ 21 at around 12am while returning home from coffee with my friends. She was wet (raining) malnourished, fur matted and flea ridden with a minor eye infection. Have given her a flea bath and took her to the groomers for a full shave. She's still skittish but extremely docile. Also took her to the vet today to be examined. Treated her eye infection and restarting deworming treatment course. Her appetite is good. I'm trying to reach out to the actual owner and any potential adopters. Pls PM if interested. *Latest update* She has been adopted by wonderful family that lives in Puchong (friend of a friend). May she have an amazing life ahead. We will be dropping by for visits to make sure she's well adjusted to the new home.",2bdf3471b,5,0
1,Vimi,8,205,218,2,1,7,0,1,3,2,2,1,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,"Vimi is a rescued female dog and looking for a good home..She can get along very well with adult dogs and playful. Anyone interested, kindly contact me at /. p/s: NO tying up or caging or letting her out without leash please.",6b5f208fc,11,0
1,Vodka,53,205,169,1,2,7,0,1,1,1,1,1,1,1,0,41401,b84543b9f7c0bae0077715b00f18874c,0,Vodka is a exceptionally cheerful dog and has been with us since he was born. It is tragic for us that we are unable to have him anymore due to my children and wife developing allergies to him. I am out there searching for somebody who would give him warmth and care for the rest of his years. He makes a good companion and a very loyal animal.,ddd7cc601,2,0
1,We Called Her Goldie,48,109,0,2,3,4,5,2,2,3,1,3,1,1,0,41326,22a759daa5c16476e8389d2b097fa33b,0,"Its a found abandoned dog by a friend. Taken in from the friend, tried to fit in to our family but my youngest child is allergic to her fur, creating a lot rashes on his body/leg. I have totally no idea of her age as this was told by the founder.",47453584e,3,0
1,Whiskey,12,205,0,1,1,2,7,2,1,1,1,2,1,1,0,41330,4492415eddffd4de55b73088f3ab5643,0,whiskey is friendly and extremely loving puppy. Real pet lovers are welcome for enquiries.,d02feb234,1,0
1,Whiskie,132,128,0,2,2,7,0,1,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"URGENT: Whisky needs a home as her owner is migrating in a week. Owner's aunty was supposed to adopt her but can't at the last minute due to family circumstances. She is healthy and active. Not so good with other dogs, but very obedient with human. Toilet trained. Please help find her a good home.",1b9cedf4a,2,0
1,White White,24,99,0,2,7,0,0,2,3,1,1,1,1,1,0,41326,808cf840900aef4d739d24ffa0d8cb97,0,"this dog belongs to my neighbor. My neighbor dumped her after moving house. She is very attractive, easy approach dog. However, this dog is very choosy, she chooses food to eat, so far, she only eat chicken bones and dog's food. Hence, for the adopter to be, you need to ensure you able to provide such food before adopting her",53cfa1a3c,1,0
1,Win Win,48,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41326,f75d4d85798c949012e61bb8ecd29693,0,"Please if anyone love her n give her a warmth family. I wish new owner adopt her not for breeding purposes, if interested pls call me within 1pm-7pm.....Thanks.",2b7222d13,0,0
1,Wolfe,72,103,213,1,2,3,4,2,3,1,1,1,1,1,0,41326,e62135526c27156b8479420aad166317,0,"Introducing Wolfe: 1) Given up by previous lady owner due to family issues. She moved out of her house and tried her best to make arrangements for Wolfe to follow. 2) Meanwhile, Wolfe was boarded at a clinic (for a period of two months). Now, the lady is sure she will not be able to take him back. Costs escalating, and seeing him depressed, she contacted me for help. Wolfe has been under foster care for a week now. Details: • Adult male, 6 years old. • Alsatian + Spitz cross, medium-sized. • Already vaccinated, de-wormed, and is on regular Frontline (flea prevention) and Heartgard (heartworm prevention). Character: • Well behaved boy (doesn't bark unnecessarily). • Very independent fella, okay with being left alone. • Loves people! Friendly around other FEMALE dogs only. Does NOT like cats (will try to chase/bite). • Knows basic commands such as ""shake"", ""sit"" and ""down"". Tries his best to understand what his person is trying to tell him. :) • Toilet trained to use grass only. When he needs to poo/pee, he uses the garden. Loves going for walks. • Already NEUTERED as a puppy (NOT able to breed). Wolfe will make a great family pet! • Current diet - Blackwood adult. • Adoption fees will apply, please inquire. Please drop me a call/email if you feel that you may be just the right person for this boy. Details on your past experience with dogs/puppies will be much appreciated. Thank you!",69f9ebfbc,5,0
