Id,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,AdoptionSpeed
4133,1,5,307,0,2,1,2,0,2,1,3,3,3,1,1,0,1
4134,2,6,266,0,2,5,7,0,2,2,2,2,2,2,1,0,1
4135,1,3,307,78,2,1,2,0,2,1,1,1,2,1,1,200,1
4136,1,11,141,0,1,5,0,0,3,2,1,1,2,1,1,0,1
4137,2,2,266,266,3,1,3,7,2,1,2,2,2,1,5,0,0
4138,1,1,307,0,1,2,7,0,2,1,2,2,2,1,2,0,0
4139,1,12,307,0,2,7,0,0,2,1,1,1,1,1,1,0,1
4140,1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,100,1
4141,1,3,307,0,1,1,3,0,2,1,2,2,2,1,1,0,1
4142,1,3,206,109,3,1,6,7,3,2,1,1,2,1,3,0,1
4143,1,17,307,0,1,1,2,0,2,1,2,2,2,1,1,0,1
4144,1,1,307,0,3,1,2,6,2,1,2,2,2,1,7,0,0
4145,2,12,266,0,2,1,7,0,2,1,2,2,2,2,2,0,1
4146,1,2,307,0,3,2,7,0,1,1,1,1,2,1,3,0,0
4147,2,3,264,0,1,2,0,0,2,3,1,1,2,1,1,300,0
4148,2,6,283,265,2,4,0,0,2,2,2,1,2,1,1,0,1
4149,1,2,307,0,2,1,2,7,1,1,1,1,2,1,1,0,1
4150,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,1
4151,1,8,307,307,1,1,7,0,2,1,1,1,2,1,1,0,0
4152,1,12,205,0,1,7,0,0,1,2,3,3,3,1,1,0,0
4153,1,3,307,0,2,2,5,0,2,2,2,2,2,1,5,0,1
4154,1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0
4155,2,20,264,264,2,5,6,0,3,3,2,1,2,1,1,0,0
4156,2,6,285,0,2,1,7,0,2,3,3,3,3,1,1,0,0
4157,2,1,299,0,3,1,4,6,1,1,2,2,2,1,4,0,1
4158,2,1,250,0,1,1,0,0,2,1,1,1,2,1,1,0,0
4159,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
4160,2,3,266,0,1,2,5,7,1,1,2,2,2,2,1,0,0
4161,2,1,266,265,3,1,3,7,1,1,2,2,2,1,4,0,0
4162,1,2,307,307,2,1,7,0,2,2,2,1,2,1,1,0,1
4163,2,7,265,0,2,1,2,7,2,2,2,2,2,1,2,0,1
4164,1,2,307,307,2,2,7,0,2,1,1,2,2,1,1,100,1
4165,1,3,307,0,2,2,0,0,3,1,1,1,2,1,1,0,1
4166,1,3,307,0,1,2,5,0,1,1,2,2,2,1,1,0,0
4167,1,12,307,0,2,2,7,0,1,1,1,1,1,1,2,0,0
4168,2,2,266,0,2,2,6,7,1,1,2,2,2,1,2,0,1
4169,1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0
4170,1,1,307,0,3,1,2,0,2,1,1,1,2,1,5,0,1
4171,1,2,307,0,1,1,2,0,2,1,3,3,2,1,1,0,0
4172,1,3,307,0,2,3,0,0,2,1,3,3,3,1,1,0,1
4173,2,2,265,0,1,1,6,0,2,2,2,2,2,1,1,0,1
4174,1,1,307,307,2,2,7,0,2,2,2,1,2,1,1,0,0
4175,1,2,218,75,2,5,0,0,2,2,1,1,3,1,1,250,0
4176,1,1,307,307,3,2,3,0,1,1,2,2,2,1,3,0,1
4177,1,2,307,0,1,2,7,0,2,1,2,2,2,1,4,0,1
4178,1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,0
4179,1,2,218,20,2,1,2,7,1,2,1,1,2,1,1,0,0
4180,1,4,307,0,2,2,0,0,2,2,2,2,2,1,1,0,1
4181,1,1,189,307,1,1,2,0,2,2,2,2,2,1,1,0,0
4182,1,2,307,187,2,7,0,0,2,2,2,2,2,1,1,0,0
4183,2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,0
4184,2,8,266,0,1,1,7,0,2,1,1,1,2,1,1,0,0
4185,1,3,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0
4186,1,3,307,0,2,1,7,0,2,2,1,1,2,1,2,200,0
4187,2,2,292,265,1,5,7,0,2,2,2,2,2,1,3,0,1
4188,1,3,103,307,2,1,2,0,2,2,3,3,2,1,1,0,0
4189,1,2,31,307,2,1,7,0,2,1,1,1,2,1,1,0,0
4190,1,72,218,147,2,2,5,0,2,2,1,1,1,1,1,0,1
4191,1,2,307,141,2,2,7,0,2,2,2,2,2,1,1,0,0
4192,2,2,266,0,2,1,7,0,2,1,1,3,3,1,1,5,0
4193,1,24,39,0,1,1,7,0,2,3,3,3,1,1,1,0,0
4194,2,6,266,0,1,1,7,0,2,1,2,1,2,1,1,30,0
4195,1,2,141,307,1,1,0,0,3,2,3,1,3,1,1,0,0
4196,1,12,307,0,3,2,0,0,2,2,3,3,3,1,4,0,1
4197,1,24,109,0,2,3,0,0,2,2,1,1,2,1,1,0,0
4198,1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,80,1
4199,1,33,206,213,2,3,4,7,2,2,1,1,1,1,1,10,1
4200,1,30,307,0,2,1,5,0,2,1,1,1,1,1,1,0,0
4201,1,1,307,307,2,1,2,6,1,1,2,1,2,1,1,50,1
4202,1,3,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
4203,1,12,195,307,1,2,0,0,1,1,1,1,2,1,1,0,1
4204,2,3,266,299,2,2,6,0,2,1,2,2,2,1,1,0,0
4205,2,8,266,0,1,2,6,0,2,1,3,3,3,1,1,0,1
4206,1,84,128,0,2,2,7,0,1,1,1,1,1,1,1,0,0
4207,2,4,266,266,2,1,3,7,2,2,2,2,2,1,1,0,1
4208,2,2,266,0,1,3,7,0,2,1,2,1,2,1,1,0,0
4209,1,12,307,0,1,4,0,0,2,1,1,1,2,1,1,0,1
4210,2,5,265,0,1,1,7,0,2,2,3,3,1,1,1,0,1
4211,1,60,147,0,1,7,0,0,1,3,1,1,1,1,1,0,0
4212,1,42,307,0,2,1,2,0,1,1,1,1,1,1,1,0,1
4213,1,0,307,0,3,1,2,7,1,1,2,2,1,1,8,0,0
4214,1,1,307,0,1,1,7,0,2,2,2,2,3,1,1,0,1
4215,1,4,307,0,1,1,0,0,2,1,1,1,2,1,1,50,1
4216,1,48,307,307,1,2,0,0,2,2,1,1,2,1,1,0,1
4217,2,20,266,243,2,1,6,7,3,2,2,2,1,1,1,0,1
4218,2,84,266,0,1,3,0,0,3,1,1,1,1,1,1,0,0
4219,2,84,283,0,1,6,7,0,3,1,1,1,1,1,1,0,1
4220,2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,0,0
4221,1,72,141,0,2,1,0,0,3,2,3,3,1,1,1,0,0
4222,2,7,285,265,2,1,6,7,2,2,1,1,2,1,1,0,1
4223,2,5,265,0,1,4,7,0,2,1,1,1,2,2,1,0,1
4224,2,3,292,264,1,2,5,0,2,2,2,2,2,1,1,80,0
4225,1,60,20,141,1,1,2,7,3,1,3,3,1,1,1,0,1
4226,1,1,152,307,3,1,3,0,2,1,1,1,2,1,2,0,0
4227,1,2,307,0,2,1,7,0,2,2,3,3,1,1,1,0,1
4228,1,2,307,0,2,1,7,0,2,2,3,3,3,1,1,0,1
4229,2,3,266,0,3,1,3,5,1,1,2,2,2,1,2,0,1
4230,2,2,306,0,1,1,7,0,2,2,2,1,3,1,1,0,0
4231,1,2,307,307,2,2,4,7,2,1,1,2,2,1,1,0,0
4232,1,3,307,307,1,1,7,0,2,2,1,1,2,1,1,0,0
4233,2,1,218,218,1,2,7,0,3,3,2,2,2,1,1,25,0
4234,1,0,307,0,3,1,5,7,2,1,2,2,2,1,7,0,1
4235,2,2,266,0,2,2,0,0,2,1,2,2,2,1,1,0,0
4236,2,2,266,0,3,1,3,6,1,1,2,2,2,1,5,0,1
4237,1,4,152,307,2,1,2,0,2,1,1,1,1,1,1,0,1
4238,1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,0
4239,2,48,266,0,2,4,0,0,2,1,1,1,1,1,1,0,1
4240,2,24,266,292,3,1,5,7,2,1,1,1,1,1,5,0,0
4241,2,2,266,0,3,2,3,0,2,1,2,2,2,1,3,0,0
4242,2,3,264,299,2,2,0,0,2,2,2,1,2,1,1,0,0
4243,2,5,306,0,2,1,7,0,2,1,1,1,1,1,1,0,1
4244,1,1,307,0,2,1,2,5,2,1,3,3,3,1,2,0,1
4245,2,0,266,0,3,1,3,7,2,1,2,2,2,1,6,0,1
4246,1,12,307,0,1,3,5,0,2,1,1,1,1,1,1,0,1
4247,2,2,266,0,1,1,7,0,2,1,2,3,2,1,1,0,0
4248,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,1
4249,1,9,176,307,2,1,4,7,2,1,2,1,1,1,1,0,1
4250,1,3,78,70,1,1,3,0,3,2,3,3,2,1,1,0,0
4251,1,3,307,213,2,2,5,0,2,2,1,1,2,1,2,50,1
4252,1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,1
4253,1,3,307,0,2,1,7,0,2,2,1,1,2,1,1,0,0
4254,2,24,266,0,2,1,2,4,1,1,2,1,1,1,1,0,1
4255,2,2,266,0,3,1,7,0,2,2,2,2,2,1,5,0,1
4256,2,24,266,0,2,1,4,7,2,1,3,3,2,1,1,50,1
4257,2,6,266,0,1,6,7,0,2,1,2,1,2,1,1,0,1
4258,1,60,307,0,1,1,5,7,2,1,1,1,1,1,1,0,1
4259,1,8,307,0,1,3,5,0,2,1,1,1,2,1,1,0,1
4260,2,5,299,0,2,7,0,0,2,1,1,1,2,1,1,0,0
4261,1,4,307,0,2,1,0,0,2,2,1,1,2,1,1,0,0
4262,2,10,264,285,2,1,6,7,3,3,2,2,2,1,1,0,0
4263,1,3,307,0,2,1,2,7,1,1,3,3,3,1,1,0,0
4264,1,3,307,0,2,2,5,7,2,2,1,1,2,1,1,0,0
4265,2,3,266,265,2,2,4,7,1,1,2,2,2,1,1,0,0
4266,2,3,265,0,2,1,6,0,2,2,2,1,2,1,1,0,1
4267,1,5,307,0,2,2,4,0,2,1,3,3,3,1,1,0,1
4268,2,2,292,265,1,2,0,0,1,2,3,3,3,1,1,0,0
4269,2,8,265,0,2,2,0,0,2,2,2,2,2,1,1,0,1
4270,1,24,307,0,2,2,0,0,2,1,2,2,2,3,1,0,1
4271,2,4,266,0,2,1,7,0,1,1,2,2,2,1,1,0,1
4272,2,3,265,0,3,1,7,0,2,2,2,2,2,1,2,0,0
4273,2,5,266,0,2,1,4,7,2,1,1,1,1,1,1,100,1
4274,2,2,283,0,3,1,6,7,1,1,2,2,2,1,3,0,1
4275,1,24,307,0,1,1,4,0,2,2,3,3,3,1,1,0,1
4276,2,3,265,0,2,1,2,4,2,2,2,2,2,1,1,0,0
4277,2,1,265,0,1,7,0,0,1,2,2,2,2,2,1,0,0
4278,2,1,265,0,2,3,7,0,1,2,2,2,2,1,1,0,1
4279,1,5,307,0,2,1,7,0,2,1,1,1,2,1,1,0,1
4280,2,7,264,265,1,5,0,0,2,2,2,2,2,1,1,0,0
4281,2,6,265,0,1,3,7,0,3,2,2,2,1,1,2,0,1
4282,2,2,266,0,3,6,7,0,2,2,2,2,2,1,2,25,1
4283,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,0
4284,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,0
4285,1,3,307,0,3,1,2,7,2,1,2,3,3,1,4,0,1
4286,2,1,265,265,3,7,0,0,1,2,2,2,3,1,3,0,1
4287,2,3,299,0,1,2,0,0,1,1,1,1,2,1,1,0,0
4288,1,2,307,0,1,1,4,0,2,2,2,2,2,1,2,0,1
4289,2,3,266,266,1,7,0,0,2,1,2,1,2,1,1,0,0
4290,2,7,266,0,2,2,4,7,2,1,2,1,1,1,1,0,1
4291,1,12,307,0,1,1,2,3,2,1,1,1,3,1,1,0,1
4292,1,2,307,307,2,1,2,3,2,2,1,1,2,1,1,0,0
4293,1,3,307,0,2,1,7,0,2,1,3,3,2,1,1,0,0
4294,2,2,266,0,1,1,6,0,2,1,2,1,2,1,1,0,0
4295,1,6,307,0,1,2,0,0,2,2,1,1,1,1,1,0,1
4296,2,1,266,0,3,1,2,7,2,1,2,2,2,1,4,0,0
4297,1,5,307,307,3,1,6,0,2,1,3,3,3,1,2,0,1
4298,1,75,189,307,2,1,0,0,2,1,1,1,1,1,1,0,1
4299,2,2,243,243,2,1,7,0,1,2,2,2,2,1,1,0,0
4300,2,6,265,299,1,3,7,0,2,2,2,2,2,1,1,0,0
4301,1,2,307,0,3,1,2,7,2,1,2,2,2,1,4,0,0
4302,2,2,266,0,2,1,7,0,2,1,2,1,1,1,1,0,0
4303,1,12,307,0,2,3,4,0,2,2,2,1,2,1,1,0,1
4304,1,2,307,0,2,2,7,0,1,1,1,1,2,1,1,0,0
4305,1,84,179,0,2,2,0,0,2,2,1,1,3,1,1,0,1
4306,2,4,266,0,3,1,4,7,1,1,1,1,2,1,3,50,1
4307,1,24,307,0,1,5,7,0,2,1,3,3,3,1,1,0,1
4308,2,3,264,0,2,1,4,7,2,2,1,1,2,1,1,150,1
4309,1,3,103,307,2,1,6,0,3,2,2,2,2,1,1,0,0
4310,2,2,266,0,2,4,7,0,1,2,2,2,2,1,1,0,0
4311,2,2,266,0,2,1,3,0,1,1,1,1,2,1,1,0,0
4312,1,2,307,0,3,1,0,0,2,1,2,2,2,1,2,1,0
4313,2,4,266,0,2,1,0,0,2,1,3,3,2,1,1,100,1
4314,1,36,307,0,1,2,0,0,3,1,3,3,3,1,1,0,1
4315,1,2,307,0,2,1,0,0,1,2,1,1,2,1,1,0,0
4316,2,1,266,0,1,4,7,0,2,1,2,2,2,1,1,0,0
4317,2,24,264,265,1,1,2,3,3,3,3,1,2,1,1,50,0
4318,2,4,265,0,2,1,3,7,1,2,1,1,1,1,1,0,0
4319,1,2,307,141,2,1,7,0,2,2,2,2,2,1,1,0,1
4320,1,36,179,0,1,2,0,0,1,1,1,1,1,1,1,100,0
4321,1,24,109,0,1,2,0,0,3,2,3,3,3,1,1,0,0
4322,2,2,265,0,3,1,2,6,1,2,2,2,2,1,2,0,0
4323,2,10,299,0,2,3,4,7,3,1,3,3,1,1,1,0,0
4324,1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,0
4325,2,5,266,0,1,3,7,0,1,1,2,2,2,1,1,0,1
4326,1,1,307,0,2,1,4,7,2,1,2,2,2,1,1,0,1
4327,2,12,266,0,2,1,0,0,2,1,2,2,2,1,3,0,1
4328,2,4,266,254,2,1,2,7,2,1,2,1,2,1,1,0,1
4329,2,2,266,0,3,4,7,0,2,1,2,2,2,1,5,0,1
4330,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,1
4331,2,30,266,0,2,1,6,0,1,1,2,1,1,1,1,0,1
4332,1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,50,0
4333,2,4,265,0,2,7,0,0,2,2,2,2,2,1,1,100,0
4334,1,24,307,0,2,1,2,5,2,1,1,1,1,1,1,0,1
4335,2,4,266,0,1,3,7,0,1,1,2,1,2,1,1,0,1
4336,2,2,266,0,1,7,0,0,1,1,2,2,2,1,1,0,0
4337,2,7,306,306,1,1,2,0,2,1,2,1,2,1,1,0,0
4338,2,12,264,0,2,1,2,3,2,2,3,3,3,1,1,0,1
4339,1,3,307,0,1,1,0,0,3,1,1,1,2,1,3,0,1
4340,1,12,307,0,1,7,0,0,2,1,3,3,2,1,1,0,0
4341,1,12,307,0,2,2,0,0,2,2,2,2,2,1,1,0,0
4342,2,2,265,0,2,7,0,0,2,2,2,2,2,1,1,0,0
4343,1,2,307,307,2,1,2,7,2,1,2,2,2,1,3,0,1
4344,1,108,179,0,2,7,0,0,1,3,1,1,1,1,1,200,0
4345,2,12,266,292,2,2,5,7,3,2,1,1,2,1,2,0,1
4346,1,3,307,0,3,1,7,0,2,1,2,2,2,1,2,0,1
4347,2,5,266,254,2,1,2,3,1,1,2,1,1,1,1,0,1
4348,2,6,266,0,2,7,0,0,2,1,1,1,2,1,1,0,1
4349,2,1,265,0,3,1,2,0,2,2,2,2,2,1,2,0,0
4350,1,1,307,0,3,2,7,0,1,1,2,2,2,1,5,0,1
4351,1,3,307,0,2,1,2,0,2,2,2,2,2,1,2,0,1
4352,2,7,266,266,2,7,0,0,2,1,1,1,1,1,1,0,1
4353,2,8,264,0,1,7,0,0,3,3,2,2,3,1,1,100,0
4354,1,4,307,307,2,1,2,7,2,2,1,1,2,1,2,0,0
4355,1,2,307,307,1,1,2,7,2,2,2,1,2,1,1,0,0
4356,1,3,307,0,2,1,7,0,1,1,3,3,3,1,1,688,1
4357,2,4,265,0,2,1,3,6,3,2,2,1,1,1,1,30,1
4358,1,7,307,14,1,1,5,0,2,2,1,1,1,1,1,0,1
4359,1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,0
4360,1,1,307,307,2,1,2,5,2,2,2,2,2,1,1,1,0
4361,2,2,303,266,1,1,2,4,1,2,2,2,2,1,1,0,0
4362,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,20,0
4363,2,6,254,0,1,1,2,6,2,2,2,2,2,1,2,0,1
4364,2,16,299,0,1,1,7,0,2,1,2,2,2,1,10,0,1
4365,1,1,307,307,1,2,0,0,2,1,2,2,2,1,1,0,0
4366,2,2,264,264,3,1,7,0,1,3,2,2,2,1,3,0,1
4367,2,1,265,0,1,1,2,7,2,2,3,3,1,1,1,0,0
4368,2,1,266,0,3,1,6,7,2,2,2,2,2,1,3,0,1
4369,1,95,214,0,2,2,0,0,3,1,1,1,1,1,1,0,1
4370,1,16,307,0,1,1,3,0,2,1,1,1,1,1,1,0,0
4371,1,1,307,0,1,1,0,0,2,1,3,3,2,1,1,0,1
4372,1,1,307,0,3,1,2,7,2,1,1,1,2,1,3,0,1
4373,1,18,307,0,2,1,7,0,2,1,1,1,1,1,1,0,1
4374,1,36,307,0,2,6,0,0,2,1,1,1,1,1,1,50,1
4375,2,5,292,0,1,2,5,0,2,1,1,1,2,1,1,0,0
4376,2,0,265,265,3,1,6,7,2,1,3,3,3,1,7,0,1
4377,2,2,266,0,3,2,6,0,1,1,2,2,2,1,3,0,0
4378,2,3,266,0,3,2,3,4,2,1,2,2,2,1,2,0,1
4379,1,2,152,307,1,1,2,0,1,1,3,1,2,1,1,0,1
4380,2,24,266,0,1,3,7,0,3,1,2,2,2,1,1,0,1
4381,2,2,265,0,2,2,4,0,1,2,2,2,2,1,2,0,0
4382,2,2,266,0,2,2,3,7,2,1,2,2,2,1,1,10,0
4383,1,3,141,307,2,2,7,0,2,1,3,3,2,1,1,0,0
4384,1,1,307,0,1,2,0,0,2,1,2,1,2,1,1,0,1
4385,2,3,266,0,1,1,7,0,2,1,2,1,2,1,1,30,0
4386,2,5,299,0,2,1,7,0,1,1,1,1,2,1,1,0,0
4387,1,5,103,307,2,1,2,0,2,1,1,1,1,1,1,0,0
4388,2,1,292,266,2,6,0,0,2,2,2,2,2,1,1,0,0
4389,2,3,266,0,2,4,6,7,3,1,1,1,1,1,1,100,1
4390,2,12,266,0,2,1,2,7,2,1,1,1,2,1,4,0,0
4391,2,1,266,0,1,1,2,7,2,1,1,1,2,1,1,0,0
4392,1,7,103,103,1,1,4,7,2,2,1,1,1,1,1,0,0
4393,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0
4394,1,8,307,0,2,1,2,0,2,1,1,1,1,1,1,0,1
4395,2,1,247,0,1,6,0,0,1,1,2,2,2,1,1,0,1
4396,2,3,266,0,2,7,0,0,2,1,2,2,2,1,1,0,1
4397,1,1,307,307,3,1,3,4,1,1,2,2,2,1,6,0,1
4398,1,2,307,307,2,2,3,5,2,1,3,1,1,1,1,0,1
4399,1,4,307,0,1,1,2,0,2,1,1,1,3,1,1,0,1
4400,2,6,266,247,2,1,6,0,2,2,1,1,2,1,1,0,1
4401,2,2,266,266,3,4,6,0,2,1,2,2,2,1,2,0,1
4402,2,12,266,0,2,4,6,7,2,1,1,1,1,1,1,100,1
4403,1,12,307,0,2,2,7,0,2,2,1,1,1,1,1,100,1
4404,1,2,307,0,1,1,0,0,1,1,1,1,1,1,1,0,1
4405,2,11,266,0,2,1,4,7,2,1,1,1,1,1,1,100,1
4406,1,3,307,0,2,1,2,0,2,2,1,1,3,1,1,100,1
4407,2,12,299,0,1,2,6,0,2,1,2,2,1,1,1,0,1
4408,2,2,266,0,1,7,0,0,2,2,1,1,2,1,1,0,0
4409,2,48,266,0,2,1,7,0,3,1,1,1,1,1,1,100,0
4410,2,18,299,0,1,6,0,0,2,1,2,2,2,1,1,50,0
4411,2,12,266,0,1,7,0,0,3,1,1,1,1,1,1,0,0
4412,1,3,189,307,2,1,2,0,2,2,1,1,2,1,1,0,0
4413,1,2,307,0,1,1,2,0,2,2,1,2,2,1,1,40,1
4414,2,5,266,0,1,4,7,0,2,1,2,1,2,1,1,0,0
4415,1,9,307,39,1,1,7,0,2,1,1,1,1,2,1,0,1
4416,1,13,179,0,1,3,0,0,1,3,1,1,2,1,1,0,0
4417,1,12,213,0,2,7,0,0,1,3,3,3,3,1,1,0,0
4418,1,2,307,0,2,1,2,0,1,1,3,3,2,1,1,0,1
4419,2,1,243,243,3,2,3,0,1,1,2,2,2,1,2,0,0
4420,1,2,307,307,1,1,2,0,2,1,2,1,2,1,2,0,1
4421,2,7,285,0,2,1,3,4,2,2,1,1,2,1,1,0,0
4422,2,7,266,285,2,3,6,7,2,2,2,3,1,1,1,0,1
4423,1,48,205,0,2,2,7,0,1,3,1,1,1,1,1,300,0
4424,2,15,292,0,2,6,0,0,2,1,1,1,2,1,1,10,1
4425,2,2,277,267,1,6,0,0,2,2,1,1,2,1,1,0,0
4426,1,6,307,0,2,2,0,0,2,1,3,3,3,1,1,0,1
4427,1,36,83,0,2,2,0,0,1,2,1,1,1,1,1,0,0
4428,2,2,266,0,1,3,7,0,2,2,2,1,2,1,1,0,0
4429,1,1,307,0,2,5,0,0,2,1,2,1,1,1,1,0,1
4430,2,6,265,0,1,1,2,6,2,2,2,1,1,2,1,100,0
4431,2,4,265,0,2,3,7,0,2,2,2,1,2,1,2,0,1
4432,1,48,307,0,1,5,7,0,2,1,1,1,1,1,1,0,0
4433,1,2,307,0,1,2,3,0,1,2,2,2,2,1,1,150,0
4434,2,12,266,266,1,1,7,0,2,1,1,1,2,1,1,0,1
4435,1,7,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
4436,1,29,102,307,1,1,2,0,2,1,1,1,3,1,1,0,1
4437,1,1,218,0,2,1,2,5,2,1,2,2,2,1,2,0,0
4438,2,30,266,0,3,1,6,7,2,2,1,1,1,1,2,2,0
4439,2,3,266,0,2,4,0,0,2,1,2,1,1,1,1,0,1
4440,1,20,307,0,2,3,5,7,2,2,1,1,1,1,1,0,1
4441,1,11,20,0,2,1,2,7,2,1,1,1,3,1,1,0,0
4442,1,1,307,0,3,1,2,7,2,1,2,2,2,1,6,0,0
4443,1,3,307,307,2,1,7,0,2,1,1,1,2,1,1,0,1
4444,1,4,307,0,2,1,2,7,2,2,2,2,2,1,1,0,0
4445,1,24,20,72,2,1,2,7,2,2,1,1,1,1,1,0,1
4446,1,72,307,0,2,1,7,0,1,2,1,1,1,1,1,0,1
4447,2,3,266,0,2,1,7,0,1,1,1,1,2,1,1,0,1
4448,2,12,285,0,2,1,2,3,1,2,1,1,1,1,1,0,0
4449,2,2,266,0,2,4,7,0,1,1,1,1,2,1,3,0,0
4450,2,2,265,0,1,3,0,0,2,1,2,1,2,1,1,0,1
4451,2,5,266,0,1,1,3,6,2,1,3,1,1,1,1,0,0
4452,1,5,307,0,2,1,0,0,2,1,3,1,3,1,1,0,0
4453,2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,1
4454,1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,1
4455,1,2,307,0,2,5,7,0,2,1,2,2,2,1,1,0,0
4456,1,120,152,0,2,1,0,0,1,1,1,1,2,2,1,0,0
4457,2,2,266,266,3,6,0,0,2,2,2,2,2,1,2,0,0
4458,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,0
4459,1,8,307,0,1,1,0,0,2,1,1,1,1,1,1,0,1
4460,2,3,265,0,1,1,7,0,2,2,1,1,2,1,1,50,0
4461,1,12,307,0,2,1,3,7,2,2,1,1,1,1,1,100,1
4462,2,3,266,0,3,1,6,7,2,1,2,2,2,1,3,0,1
4463,1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,0
4464,1,10,218,0,1,2,0,0,2,2,2,1,2,1,1,0,1
4465,2,3,266,0,1,2,3,5,2,1,2,2,2,1,1,0,0
4466,1,1,307,0,3,1,2,0,2,1,2,2,2,1,2,0,0
4467,2,2,299,266,2,1,2,6,2,1,2,1,2,1,1,0,0
4468,1,36,307,141,2,5,0,0,2,1,2,1,1,1,1,0,0
4469,1,1,307,307,2,1,7,0,2,1,2,1,2,1,2,0,0
4470,1,2,307,0,2,6,0,0,2,1,2,2,2,1,1,0,0
4471,1,15,307,307,1,2,0,0,2,1,1,1,1,1,1,100,1
4472,1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0
4473,1,1,307,0,2,2,5,7,2,2,1,2,2,1,1,40,1
4474,1,36,109,0,1,3,0,0,2,3,3,3,2,1,1,0,1
4475,2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,0
4476,2,4,247,0,2,1,4,7,1,1,1,1,2,1,1,0,0
4477,2,24,292,0,2,4,6,7,3,1,1,1,1,1,1,0,0
4478,1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,0
4479,2,1,265,0,2,1,0,0,1,2,2,2,2,1,1,100,0
4480,1,36,103,307,1,1,0,0,2,1,2,2,2,1,1,0,1
4481,2,1,282,283,3,1,4,0,1,3,2,2,2,1,4,0,0
4482,1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0
4483,2,3,299,264,1,3,0,0,2,2,2,1,2,1,1,100,1
4484,1,24,19,0,2,2,5,0,2,1,3,1,3,1,1,0,0
4485,2,1,266,303,2,1,2,0,3,1,2,1,2,1,1,0,0
4486,2,1,266,0,3,1,4,7,2,1,2,2,2,1,4,0,0
4487,1,60,307,0,3,1,2,0,2,1,1,1,1,1,3,0,1
4488,1,1,307,0,1,1,7,0,2,1,2,2,2,1,1,20,0
4489,2,2,265,0,2,2,0,0,1,2,3,1,2,1,1,0,0
4490,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,0
4491,2,1,300,0,3,1,6,7,2,2,2,1,2,1,2,0,0
4492,1,48,307,0,2,2,5,0,2,1,1,1,1,1,1,0,1
4493,1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0
4494,2,0,266,0,1,1,7,0,1,1,3,3,2,1,1,0,1
4495,2,12,265,0,1,4,7,0,2,2,2,1,1,1,1,0,0
4496,2,7,299,0,2,2,3,4,2,1,3,3,2,1,1,0,1
4497,1,3,307,0,3,1,5,7,2,1,3,3,3,1,3,0,1
4498,2,16,266,0,2,1,6,0,2,2,1,1,1,1,1,0,1
4499,2,3,243,0,2,2,0,0,1,1,1,1,2,1,1,0,0
4500,1,2,307,0,2,2,5,0,2,1,2,2,2,1,1,0,1
4501,2,5,266,0,1,1,6,0,2,1,2,1,2,1,2,0,0
4502,1,42,307,0,2,1,0,0,1,1,1,1,1,1,1,0,1
4503,1,3,202,307,2,2,4,7,2,2,3,3,3,1,2,0,0
4504,1,3,141,307,2,1,7,0,2,1,2,2,2,1,1,0,0
4505,1,3,307,0,1,1,2,0,2,1,2,2,2,1,1,0,1
4506,2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,1
4507,1,23,179,205,2,5,0,0,2,2,1,1,2,2,1,0,0
4508,2,2,266,304,2,1,3,7,1,2,1,1,2,1,1,0,0
